quote_id,rfq_id,supplier_id,supplier_name,region,reliability_score,material_name,category,quantity,unit,unit_price,currency,lead_time_days
Q-RFQ-1043-buildtech-10,RFQ-1043,buildtech,BuildTech Supply,Midwest,94,Interior Paint,Paint,119,linear_ft,38.34,USD,31
Q-RFQ-1043-constructpro-1,RFQ-1043,constructpro,ConstructPro Materials,Northeast,88,VAV Box,HVAC,113,linear_ft,814.42,USD,40
Q-RFQ-1043-constructpro-2,RFQ-1043,constructpro,ConstructPro Materials,Northeast,88,Paint Supplies,Paint,423,linear_ft,37.5,USD,31
Q-RFQ-1043-constructpro-3,RFQ-1043,constructpro,ConstructPro Materials,Northeast,88,Drywall Screws,Drywall,165,linear_ft,20.07,USD,27
Q-RFQ-1043-constructpro-4,RFQ-1043,constructpro,ConstructPro Materials,Northeast,88,Cement Blend,Concrete,84,yd3,145.27,USD,13
Q-RFQ-1043-constructpro-5,RFQ-1043,constructpro,ConstructPro Materials,Northeast,88,Copper Pipe,Plumbing,140,yd3,78.07,USD,23
Q-RFQ-1043-constructpro-7,RFQ-1043,constructpro,ConstructPro Materials,Northeast,88,Primer,Paint,431,sq_ft,39.71,USD,9
Q-RFQ-1043-constructpro-8,RFQ-1043,constructpro,ConstructPro Materials,Northeast,88,Ball Valve,Plumbing,355,linear_ft,81.35,USD,15
Q-RFQ-1043-constructpro-9,RFQ-1043,constructpro,ConstructPro Materials,Northeast,88,Electrical Wire,Electrical,75,ea,60.0,USD,12
Q-RFQ-1043-constructpro-10,RFQ-1043,constructpro,ConstructPro Materials,Northeast,88,Primer,Paint,119,linear_ft,34.4,USD,34
Q-RFQ-1043-urban-1,RFQ-1043,urban,UrbanBuild Wholesale,West,82,Air Diffuser,HVAC,113,linear_ft,750.86,USD,37
Q-RFQ-1043-urban-2,RFQ-1043,urban,UrbanBuild Wholesale,West,82,Exterior Coating,Paint,423,linear_ft,29.88,USD,39
Q-RFQ-1043-urban-3,RFQ-1043,urban,UrbanBuild Wholesale,West,82,Sheetrock,Drywall,165,linear_ft,15.76,USD,22
Q-RFQ-1043-urban-4,RFQ-1043,urban,UrbanBuild Wholesale,West,82,Cement Blend,Concrete,84,yd3,154.63,USD,7
Q-RFQ-1043-urban-5,RFQ-1043,urban,UrbanBuild Wholesale,West,82,Plumbing Fixture,Plumbing,140,yd3,73.41,USD,26
Q-RFQ-1043-urban-7,RFQ-1043,urban,UrbanBuild Wholesale,West,82,Interior Paint,Paint,431,sq_ft,28.58,USD,15
Q-RFQ-1043-urban-8,RFQ-1043,urban,UrbanBuild Wholesale,West,82,Copper Pipe,Plumbing,355,linear_ft,83.61,USD,16
Q-RFQ-1043-urban-9,RFQ-1043,urban,UrbanBuild Wholesale,West,82,Breaker Panel,Electrical,75,ea,51.0,USD,16
Q-RFQ-1043-urban-10,RFQ-1043,urban,UrbanBuild Wholesale,West,82,Primer,Paint,119,linear_ft,36.76,USD,32
Q-RFQ-1043-apex-2,RFQ-1043,apex,Apex Industrial Supply,South,90,Paint Supplies,Paint,423,linear_ft,39.78,USD,30
Q-RFQ-1043-apex-3,RFQ-1043,apex,Apex Industrial Supply,South,90,Drywall Screws,Drywall,165,linear_ft,16.19,USD,24
Q-RFQ-1043-apex-4,RFQ-1043,apex,Apex Industrial Supply,South,90,Portland Cement,Concrete,84,yd3,152.02,USD,6
Q-RFQ-1043-apex-5,RFQ-1043,apex,Apex Industrial Supply,South,90,Ball Valve,Plumbing,140,yd3,92.15,USD,28
Q-RFQ-1043-apex-6,RFQ-1043,apex,Apex Industrial Supply,South,90,Electrical Wire,Electrical,270,ea,49.04,USD,26
Q-RFQ-1043-apex-7,RFQ-1043,apex,Apex Industrial Supply,South,90,Primer,Paint,431,sq_ft,37.42,USD,12
Q-RFQ-1043-apex-8,RFQ-1043,apex,Apex Industrial Supply,South,90,Pipe Fittings,Plumbing,355,linear_ft,91.54,USD,19
Q-RFQ-1043-apex-9,RFQ-1043,apex,Apex Industrial Supply,South,90,Junction Box,Electrical,75,ea,62.25,USD,13
Q-RFQ-1043-apex-10,RFQ-1043,apex,Apex Industrial Supply,South,90,Latex Paint,Paint,119,linear_ft,29.34,USD,39
Q-RFQ-1043-metro-1,RFQ-1043,metro,Metro Contractor Depot,National,86,Air Diffuser,HVAC,113,linear_ft,649.04,USD,35
Q-RFQ-1043-metro-2,RFQ-1043,metro,Metro Contractor Depot,National,86,Exterior Coating,Paint,423,linear_ft,31.6,USD,40
Q-RFQ-1043-metro-3,RFQ-1043,metro,Metro Contractor Depot,National,86,Joint Compound,Drywall,165,linear_ft,20.55,USD,24
Q-RFQ-1043-metro-4,RFQ-1043,metro,Metro Contractor Depot,National,86,Concrete,Concrete,84,yd3,153.77,USD,17
Q-RFQ-1043-metro-5,RFQ-1043,metro,Metro Contractor Depot,National,86,Plumbing Fixture,Plumbing,140,yd3,85.76,USD,28
Q-RFQ-1043-metro-6,RFQ-1043,metro,Metro Contractor Depot,National,86,Conduit,Electrical,270,ea,66.58,USD,28
Q-RFQ-1043-metro-7,RFQ-1043,metro,Metro Contractor Depot,National,86,Exterior Coating,Paint,431,sq_ft,32.0,USD,13
Q-RFQ-1043-metro-8,RFQ-1043,metro,Metro Contractor Depot,National,86,Copper Pipe,Plumbing,355,linear_ft,101.86,USD,12
Q-RFQ-1043-metro-9,RFQ-1043,metro,Metro Contractor Depot,National,86,Conduit,Electrical,75,ea,67.77,USD,13
Q-RFQ-1043-metro-10,RFQ-1043,metro,Metro Contractor Depot,National,86,Latex Paint,Paint,119,linear_ft,39.57,USD,42
Q-RFQ-1044-buildtech-1,RFQ-1044,buildtech,BuildTech Supply,Midwest,94,Drywall Screws,Drywall,242,sq_ft,18.81,USD,38
Q-RFQ-1044-buildtech-2,RFQ-1044,buildtech,BuildTech Supply,Midwest,94,Rebar Grade 60,Steel,279,sq_ft,801.12,USD,30
Q-RFQ-1044-buildtech-3,RFQ-1044,buildtech,BuildTech Supply,Midwest,94,Latex Paint,Paint,382,yd3,30.61,USD,20
Q-RFQ-1044-buildtech-4,RFQ-1044,buildtech,BuildTech Supply,Midwest,94,Cement Blend,Concrete,122,yd3,134.68,USD,37
Q-RFQ-1044-buildtech-5,RFQ-1044,buildtech,BuildTech Supply,Midwest,94,Pipe Fittings,Plumbing,408,ea,95.59,USD,22
Q-RFQ-1044-buildtech-6,RFQ-1044,buildtech,BuildTech Supply,Midwest,94,Latex Paint,Paint,375,sq_ft,32.12,USD,10
Q-RFQ-1044-buildtech-7,RFQ-1044,buildtech,BuildTech Supply,Midwest,94,Electrical Wire,Electrical,111,sq_ft,51.92,USD,35
Q-RFQ-1044-buildtech-8,RFQ-1044,buildtech,BuildTech Supply,Midwest,94,Rebar Grade 60,Steel,63,ea,820.62,USD,28
Q-RFQ-1044-buildtech-9,RFQ-1044,buildtech,BuildTech Supply,Midwest,94,Structural Steel Beam,Steel,205,yd3,907.98,USD,23
Q-RFQ-1044-buildtech-10,RFQ-1044,buildtech,BuildTech Supply,Midwest,94,Copper Pipe,Plumbing,112,ea,74.96,USD,19
Q-RFQ-1044-constructpro-1,RFQ-1044,constructpro,ConstructPro Materials,Northeast,88,Sheetrock,Drywall,242,sq_ft,16.87,USD,28
Q-RFQ-1044-constructpro-2,RFQ-1044,constructpro,ConstructPro Materials,Northeast,88,Rebar Grade 60,Steel,279,sq_ft,928.44,USD,29
Q-RFQ-1044-constructpro-3,RFQ-1044,constructpro,ConstructPro Materials,Northeast,88,Exterior Coating,Paint,382,yd3,36.13,USD,15
Q-RFQ-1044-constructpro-4,RFQ-1044,constructpro,ConstructPro Materials,Northeast,88,Portland Cement,Concrete,122,yd3,159.81,USD,26
Q-RFQ-1044-constructpro-5,RFQ-1044,constructpro,ConstructPro Materials,Northeast,88,Copper Pipe,Plumbing,408,ea,96.22,USD,14
Q-RFQ-1044-constructpro-6,RFQ-1044,constructpro,ConstructPro Materials,Northeast,88,Interior Paint,Paint,375,sq_ft,38.06,USD,6
Q-RFQ-1044-constructpro-7,RFQ-1044,constructpro,ConstructPro Materials,Northeast,88,Junction Box,Electrical,111,sq_ft,51.14,USD,41
Q-RFQ-1044-constructpro-8,RFQ-1044,constructpro,ConstructPro Materials,Northeast,88,Steel Rebar,Steel,63,ea,824.52,USD,35
Q-RFQ-1044-constructpro-9,RFQ-1044,constructpro,ConstructPro Materials,Northeast,88,Structural Steel Beam,Steel,205,yd3,1112.99,USD,21
Q-RFQ-1044-constructpro-10,RFQ-1044,constructpro,ConstructPro Materials,Northeast,88,PVC Plumbing Pipe,Plumbing,112,ea,89.18,USD,10
Q-RFQ-1044-urban-1,RFQ-1044,urban,UrbanBuild Wholesale,West,82,Joint Compound,Drywall,242,sq_ft,18.98,USD,33
Q-RFQ-1044-urban-2,RFQ-1044,urban,UrbanBuild Wholesale,West,82,Steel Plate,Steel,279,sq_ft,959.13,USD,25
Q-RFQ-1044-urban-3,RFQ-1044,urban,UrbanBuild Wholesale,West,82,Interior Paint,Paint,382,yd3,28.89,USD,16
Q-RFQ-1044-urban-4,RFQ-1044,urban,UrbanBuild Wholesale,West,82,Concrete Mix,Concrete,122,yd3,140.51,USD,24
Q-RFQ-1044-urban-5,RFQ-1044,urban,UrbanBuild Wholesale,West,82,Pipe Fittings,Plumbing,408,ea,78.29,USD,20
Q-RFQ-1044-urban-7,RFQ-1044,urban,UrbanBuild Wholesale,West,82,Electrical Wire,Electrical,111,sq_ft,49.65,USD,42
Q-RFQ-1044-urban-8,RFQ-1044,urban,UrbanBuild Wholesale,West,82,I Beam Steel,Steel,63,ea,924.37,USD,30
Q-RFQ-1044-urban-9,RFQ-1044,urban,UrbanBuild Wholesale,West,82,Rebar Grade 60,Steel,205,yd3,966.08,USD,26
Q-RFQ-1044-urban-10,RFQ-1044,urban,UrbanBuild Wholesale,West,82,PVC Plumbing Pipe,Plumbing,112,ea,90.65,USD,12
Q-RFQ-1044-apex-1,RFQ-1044,apex,Apex Industrial Supply,South,90,Drywall Screws,Drywall,242,sq_ft,20.15,USD,34
Q-RFQ-1044-apex-2,RFQ-1044,apex,Apex Industrial Supply,South,90,I Beam Steel,Steel,279,sq_ft,1083.41,USD,33
Q-RFQ-1044-apex-3,RFQ-1044,apex,Apex Industrial Supply,South,90,Primer,Paint,382,yd3,31.74,USD,20
Q-RFQ-1044-apex-5,RFQ-1044,apex,Apex Industrial Supply,South,90,Plumbing Fixture,Plumbing,408,ea,98.37,USD,9
Q-RFQ-1044-apex-6,RFQ-1044,apex,Apex Industrial Supply,South,90,Interior Paint,Paint,375,sq_ft,30.23,USD,9
Q-RFQ-1044-apex-7,RFQ-1044,apex,Apex Industrial Supply,South,90,Conduit,Electrical,111,sq_ft,52.69,USD,33
Q-RFQ-1044-apex-8,RFQ-1044,apex,Apex Industrial Supply,South,90,I Beam Steel,Steel,63,ea,932.28,USD,34
Q-RFQ-1044-apex-9,RFQ-1044,apex,Apex Industrial Supply,South,90,Rebar Grade 60,Steel,205,yd3,880.78,USD,20
Q-RFQ-1044-apex-10,RFQ-1044,apex,Apex Industrial Supply,South,90,Plumbing Fixture,Plumbing,112,ea,82.65,USD,8
Q-RFQ-1044-metro-1,RFQ-1044,metro,Metro Contractor Depot,National,86,Drywall Sheet,Drywall,242,sq_ft,16.7,USD,25
Q-RFQ-1044-metro-2,RFQ-1044,metro,Metro Contractor Depot,National,86,Steel Rebar,Steel,279,sq_ft,1071.08,USD,27
Q-RFQ-1044-metro-3,RFQ-1044,metro,Metro Contractor Depot,National,86,Interior Paint,Paint,382,yd3,41.47,USD,20
Q-RFQ-1044-metro-4,RFQ-1044,metro,Metro Contractor Depot,National,86,Concrete,Concrete,122,yd3,178.82,USD,29
Q-RFQ-1044-metro-5,RFQ-1044,metro,Metro Contractor Depot,National,86,Copper Pipe,Plumbing,408,ea,80.28,USD,19
Q-RFQ-1044-metro-6,RFQ-1044,metro,Metro Contractor Depot,National,86,Exterior Coating,Paint,375,sq_ft,40.94,USD,8
Q-RFQ-1044-metro-7,RFQ-1044,metro,Metro Contractor Depot,National,86,LED Fixture,Electrical,111,sq_ft,56.88,USD,38
Q-RFQ-1044-metro-8,RFQ-1044,metro,Metro Contractor Depot,National,86,Rebar Grade 60,Steel,63,ea,913.02,USD,31
Q-RFQ-1044-metro-9,RFQ-1044,metro,Metro Contractor Depot,National,86,Structural Steel Beam,Steel,205,yd3,865.89,USD,17
Q-RFQ-1044-metro-10,RFQ-1044,metro,Metro Contractor Depot,National,86,Copper Pipe,Plumbing,112,ea,94.84,USD,14
Q-RFQ-1045-buildtech-1,RFQ-1045,buildtech,BuildTech Supply,Midwest,94,Interior Paint,Paint,498,yd3,37.55,USD,6
Q-RFQ-1045-buildtech-2,RFQ-1045,buildtech,BuildTech Supply,Midwest,94,LED Fixture,Electrical,200,ea,54.58,USD,37
Q-RFQ-1045-buildtech-3,RFQ-1045,buildtech,BuildTech Supply,Midwest,94,PVC Plumbing Pipe,Plumbing,298,ton,86.93,USD,5
Q-RFQ-1045-buildtech-5,RFQ-1045,buildtech,BuildTech Supply,Midwest,94,HVAC Air Handler,HVAC,202,ea,692.23,USD,30
Q-RFQ-1045-buildtech-6,RFQ-1045,buildtech,BuildTech Supply,Midwest,94,Latex Paint,Paint,491,linear_ft,33.77,USD,15
Q-RFQ-1045-buildtech-7,RFQ-1045,buildtech,BuildTech Supply,Midwest,94,PVC Plumbing Pipe,Plumbing,293,sq_ft,77.74,USD,31
Q-RFQ-1045-buildtech-8,RFQ-1045,buildtech,BuildTech Supply,Midwest,94,Concrete Mix,Concrete,331,ea,145.81,USD,27
Q-RFQ-1045-buildtech-9,RFQ-1045,buildtech,BuildTech Supply,Midwest,94,Structural Steel Beam,Steel,48,sq_ft,835.49,USD,13
Q-RFQ-1045-buildtech-10,RFQ-1045,buildtech,BuildTech Supply,Midwest,94,Gypsum Board,Drywall,404,linear_ft,19.95,USD,21
Q-RFQ-1045-constructpro-1,RFQ-1045,constructpro,ConstructPro Materials,Northeast,88,Primer,Paint,498,yd3,30.69,USD,17
Q-RFQ-1045-constructpro-2,RFQ-1045,constructpro,ConstructPro Materials,Northeast,88,Breaker Panel,Electrical,200,ea,50.83,USD,35
Q-RFQ-1045-constructpro-3,RFQ-1045,constructpro,ConstructPro Materials,Northeast,88,Copper Pipe,Plumbing,298,ton,85.63,USD,14
Q-RFQ-1045-constructpro-4,RFQ-1045,constructpro,ConstructPro Materials,Northeast,88,Steel Rebar,Steel,239,sq_ft,895.0,USD,30
Q-RFQ-1045-constructpro-5,RFQ-1045,constructpro,ConstructPro Materials,Northeast,88,HVAC Air Handler,HVAC,202,ea,668.44,USD,26
Q-RFQ-1045-constructpro-6,RFQ-1045,constructpro,ConstructPro Materials,Northeast,88,Primer,Paint,491,linear_ft,39.35,USD,15
Q-RFQ-1045-constructpro-7,RFQ-1045,constructpro,ConstructPro Materials,Northeast,88,Copper Pipe,Plumbing,293,sq_ft,80.24,USD,35
Q-RFQ-1045-constructpro-8,RFQ-1045,constructpro,ConstructPro Materials,Northeast,88,Cement Blend,Concrete,331,ea,169.92,USD,25
Q-RFQ-1045-constructpro-9,RFQ-1045,constructpro,ConstructPro Materials,Northeast,88,Rebar Grade 60,Steel,48,sq_ft,1023.59,USD,16
Q-RFQ-1045-constructpro-10,RFQ-1045,constructpro,ConstructPro Materials,Northeast,88,Gypsum Board,Drywall,404,linear_ft,19.53,USD,30
Q-RFQ-1045-urban-1,RFQ-1045,urban,UrbanBuild Wholesale,West,82,Primer,Paint,498,yd3,31.13,USD,13
Q-RFQ-1045-urban-2,RFQ-1045,urban,UrbanBuild Wholesale,West,82,Junction Box,Electrical,200,ea,59.28,USD,27
Q-RFQ-1045-urban-3,RFQ-1045,urban,UrbanBuild Wholesale,West,82,Plumbing Fixture,Plumbing,298,ton,88.3,USD,8
Q-RFQ-1045-urban-4,RFQ-1045,urban,UrbanBuild Wholesale,West,82,Steel Plate,Steel,239,sq_ft,885.61,USD,26
Q-RFQ-1045-urban-5,RFQ-1045,urban,UrbanBuild Wholesale,West,82,Ductwork,HVAC,202,ea,724.16,USD,19
Q-RFQ-1045-urban-6,RFQ-1045,urban,UrbanBuild Wholesale,West,82,Primer,Paint,491,linear_ft,37.53,USD,14
Q-RFQ-1045-urban-7,RFQ-1045,urban,UrbanBuild Wholesale,West,82,PVC Plumbing Pipe,Plumbing,293,sq_ft,77.46,USD,40
Q-RFQ-1045-urban-8,RFQ-1045,urban,UrbanBuild Wholesale,West,82,Ready Mix Concrete,Concrete,331,ea,145.26,USD,26
Q-RFQ-1045-urban-9,RFQ-1045,urban,UrbanBuild Wholesale,West,82,Steel Plate,Steel,48,sq_ft,820.23,USD,4
Q-RFQ-1045-urban-10,RFQ-1045,urban,UrbanBuild Wholesale,West,82,Drywall Sheet,Drywall,404,linear_ft,15.46,USD,26
Q-RFQ-1045-apex-1,RFQ-1045,apex,Apex Industrial Supply,South,90,Interior Paint,Paint,498,yd3,33.42,USD,17
Q-RFQ-1045-apex-3,RFQ-1045,apex,Apex Industrial Supply,South,90,PVC Plumbing Pipe,Plumbing,298,ton,98.52,USD,6
Q-RFQ-1045-apex-4,RFQ-1045,apex,Apex Industrial Supply,South,90,I Beam Steel,Steel,239,sq_ft,870.0,USD,24
Q-RFQ-1045-apex-5,RFQ-1045,apex,Apex Industrial Supply,South,90,HVAC Air Handler,HVAC,202,ea,586.84,USD,24
Q-RFQ-1045-apex-6,RFQ-1045,apex,Apex Industrial Supply,South,90,Interior Paint,Paint,491,linear_ft,32.92,USD,7
Q-RFQ-1045-apex-7,RFQ-1045,apex,Apex Industrial Supply,South,90,Plumbing Fixture,Plumbing,293,sq_ft,93.76,USD,40
Q-RFQ-1045-apex-8,RFQ-1045,apex,Apex Industrial Supply,South,90,Concrete Mix,Concrete,331,ea,140.09,USD,27
Q-RFQ-1045-apex-9,RFQ-1045,apex,Apex Industrial Supply,South,90,I Beam Steel,Steel,48,sq_ft,994.94,USD,4
Q-RFQ-1045-metro-1,RFQ-1045,metro,Metro Contractor Depot,National,86,Interior Paint,Paint,498,yd3,37.28,USD,12
Q-RFQ-1045-metro-2,RFQ-1045,metro,Metro Contractor Depot,National,86,Electrical Wire,Electrical,200,ea,57.89,USD,39
Q-RFQ-1045-metro-3,RFQ-1045,metro,Metro Contractor Depot,National,86,Plumbing Fixture,Plumbing,298,ton,84.02,USD,5
Q-RFQ-1045-metro-4,RFQ-1045,metro,Metro Contractor Depot,National,86,Steel Plate,Steel,239,sq_ft,928.19,USD,34
Q-RFQ-1045-metro-5,RFQ-1045,metro,Metro Contractor Depot,National,86,HVAC Air Handler,HVAC,202,ea,809.67,USD,23
Q-RFQ-1045-metro-6,RFQ-1045,metro,Metro Contractor Depot,National,86,Interior Paint,Paint,491,linear_ft,32.26,USD,8
Q-RFQ-1045-metro-7,RFQ-1045,metro,Metro Contractor Depot,National,86,Copper Pipe,Plumbing,293,sq_ft,95.24,USD,32
Q-RFQ-1045-metro-8,RFQ-1045,metro,Metro Contractor Depot,National,86,Ready Mix Concrete,Concrete,331,ea,177.43,USD,33
Q-RFQ-1045-metro-9,RFQ-1045,metro,Metro Contractor Depot,National,86,Rebar Grade 60,Steel,48,sq_ft,972.43,USD,12
Q-RFQ-1045-metro-10,RFQ-1045,metro,Metro Contractor Depot,National,86,Sheetrock,Drywall,404,linear_ft,19.01,USD,26
Q-RFQ-1046-buildtech-1,RFQ-1046,buildtech,BuildTech Supply,Midwest,94,Concrete Mix,Concrete,494,linear_ft,145.09,USD,29
Q-RFQ-1046-buildtech-2,RFQ-1046,buildtech,BuildTech Supply,Midwest,94,VAV Box,HVAC,440,yd3,718.16,USD,36
Q-RFQ-1046-buildtech-3,RFQ-1046,buildtech,BuildTech Supply,Midwest,94,Concrete Mix,Concrete,423,ton,157.47,USD,23
Q-RFQ-1046-buildtech-4,RFQ-1046,buildtech,BuildTech Supply,Midwest,94,Steel Rebar,Steel,253,linear_ft,870.76,USD,41
Q-RFQ-1046-buildtech-6,RFQ-1046,buildtech,BuildTech Supply,Midwest,94,HVAC Air Handler,HVAC,71,ea,769.38,USD,6
Q-RFQ-1046-buildtech-7,RFQ-1046,buildtech,BuildTech Supply,Midwest,94,Steel Rebar,Steel,205,ea,870.51,USD,21
Q-RFQ-1046-buildtech-8,RFQ-1046,buildtech,BuildTech Supply,Midwest,94,Pipe Fittings,Plumbing,380,linear_ft,92.94,USD,35
Q-RFQ-1046-buildtech-9,RFQ-1046,buildtech,BuildTech Supply,Midwest,94,Gypsum Board,Drywall,95,ton,16.37,USD,14
Q-RFQ-1046-buildtech-10,RFQ-1046,buildtech,BuildTech Supply,Midwest,94,PVC Plumbing Pipe,Plumbing,279,sq_ft,74.0,USD,25
Q-RFQ-1046-constructpro-1,RFQ-1046,constructpro,ConstructPro Materials,Northeast,88,Portland Cement,Concrete,494,linear_ft,161.71,USD,28
Q-RFQ-1046-constructpro-2,RFQ-1046,constructpro,ConstructPro Materials,Northeast,88,VAV Box,HVAC,440,yd3,626.1,USD,28
Q-RFQ-1046-constructpro-3,RFQ-1046,constructpro,ConstructPro Materials,Northeast,88,Concrete Mix,Concrete,423,ton,156.83,USD,12
Q-RFQ-1046-constructpro-4,RFQ-1046,constructpro,ConstructPro Materials,Northeast,88,Steel Rebar,Steel,253,linear_ft,857.78,USD,29
Q-RFQ-1046-constructpro-6,RFQ-1046,constructpro,ConstructPro Materials,Northeast,88,Ductwork,HVAC,71,ea,695.69,USD,13
Q-RFQ-1046-constructpro-7,RFQ-1046,constructpro,ConstructPro Materials,Northeast,88,Rebar Grade 60,Steel,205,ea,1041.79,USD,24
Q-RFQ-1046-constructpro-8,RFQ-1046,constructpro,ConstructPro Materials,Northeast,88,Copper Pipe,Plumbing,380,linear_ft,84.74,USD,25
Q-RFQ-1046-constructpro-9,RFQ-1046,constructpro,ConstructPro Materials,Northeast,88,Drywall Sheet,Drywall,95,ton,16.3,USD,23
Q-RFQ-1046-constructpro-10,RFQ-1046,constructpro,ConstructPro Materials,Northeast,88,Copper Pipe,Plumbing,279,sq_ft,89.39,USD,25
Q-RFQ-1046-urban-1,RFQ-1046,urban,UrbanBuild Wholesale,West,82,Portland Cement,Concrete,494,linear_ft,148.44,USD,31
Q-RFQ-1046-urban-2,RFQ-1046,urban,UrbanBuild Wholesale,West,82,VAV Box,HVAC,440,yd3,608.9,USD,35
Q-RFQ-1046-urban-3,RFQ-1046,urban,UrbanBuild Wholesale,West,82,Concrete Mix,Concrete,423,ton,128.49,USD,16
Q-RFQ-1046-urban-4,RFQ-1046,urban,UrbanBuild Wholesale,West,82,Steel Rebar,Steel,253,linear_ft,897.49,USD,39
Q-RFQ-1046-urban-5,RFQ-1046,urban,UrbanBuild Wholesale,West,82,Concrete Mix,Concrete,320,linear_ft,145.75,USD,31
Q-RFQ-1046-urban-6,RFQ-1046,urban,UrbanBuild Wholesale,West,82,VAV Box,HVAC,71,ea,709.77,USD,15
Q-RFQ-1046-urban-7,RFQ-1046,urban,UrbanBuild Wholesale,West,82,Steel Plate,Steel,205,ea,980.02,USD,24
Q-RFQ-1046-urban-8,RFQ-1046,urban,UrbanBuild Wholesale,West,82,Plumbing Fixture,Plumbing,380,linear_ft,86.03,USD,23
Q-RFQ-1046-urban-9,RFQ-1046,urban,UrbanBuild Wholesale,West,82,Joint Compound,Drywall,95,ton,16.74,USD,17
Q-RFQ-1046-urban-10,RFQ-1046,urban,UrbanBuild Wholesale,West,82,Ball Valve,Plumbing,279,sq_ft,72.14,USD,28
Q-RFQ-1046-apex-1,RFQ-1046,apex,Apex Industrial Supply,South,90,Concrete Mix,Concrete,494,linear_ft,140.27,USD,27
Q-RFQ-1046-apex-2,RFQ-1046,apex,Apex Industrial Supply,South,90,Ductwork,HVAC,440,yd3,607.97,USD,36
Q-RFQ-1046-apex-4,RFQ-1046,apex,Apex Industrial Supply,South,90,Steel Rebar,Steel,253,linear_ft,846.47,USD,38
Q-RFQ-1046-apex-5,RFQ-1046,apex,Apex Industrial Supply,South,90,Ready Mix Concrete,Concrete,320,linear_ft,135.85,USD,34
Q-RFQ-1046-apex-6,RFQ-1046,apex,Apex Industrial Supply,South,90,Air Diffuser,HVAC,71,ea,707.47,USD,6
Q-RFQ-1046-apex-7,RFQ-1046,apex,Apex Industrial Supply,South,90,Rebar Grade 60,Steel,205,ea,818.64,USD,17
Q-RFQ-1046-apex-8,RFQ-1046,apex,Apex Industrial Supply,South,90,Plumbing Fixture,Plumbing,380,linear_ft,93.55,USD,29
Q-RFQ-1046-apex-9,RFQ-1046,apex,Apex Industrial Supply,South,90,Sheetrock,Drywall,95,ton,19.81,USD,16
Q-RFQ-1046-apex-10,RFQ-1046,apex,Apex Industrial Supply,South,90,Plumbing Fixture,Plumbing,279,sq_ft,75.75,USD,33
Q-RFQ-1046-metro-1,RFQ-1046,metro,Metro Contractor Depot,National,86,Concrete Mix,Concrete,494,linear_ft,137.15,USD,23
Q-RFQ-1046-metro-2,RFQ-1046,metro,Metro Contractor Depot,National,86,VAV Box,HVAC,440,yd3,708.02,USD,40
Q-RFQ-1046-metro-3,RFQ-1046,metro,Metro Contractor Depot,National,86,Concrete Mix,Concrete,423,ton,146.45,USD,22
Q-RFQ-1046-metro-4,RFQ-1046,metro,Metro Contractor Depot,National,86,Structural Steel Beam,Steel,253,linear_ft,1114.91,USD,39
Q-RFQ-1046-metro-5,RFQ-1046,metro,Metro Contractor Depot,National,86,Concrete Mix,Concrete,320,linear_ft,142.79,USD,37
Q-RFQ-1046-metro-6,RFQ-1046,metro,Metro Contractor Depot,National,86,VAV Box,HVAC,71,ea,849.03,USD,14
Q-RFQ-1046-metro-7,RFQ-1046,metro,Metro Contractor Depot,National,86,I Beam Steel,Steel,205,ea,1028.64,USD,31
Q-RFQ-1046-metro-8,RFQ-1046,metro,Metro Contractor Depot,National,86,PVC Plumbing Pipe,Plumbing,380,linear_ft,90.39,USD,26
Q-RFQ-1046-metro-9,RFQ-1046,metro,Metro Contractor Depot,National,86,Joint Compound,Drywall,95,ton,20.22,USD,14
Q-RFQ-1046-metro-10,RFQ-1046,metro,Metro Contractor Depot,National,86,Plumbing Fixture,Plumbing,279,sq_ft,99.81,USD,22
Q-RFQ-1047-buildtech-1,RFQ-1047,buildtech,BuildTech Supply,Midwest,94,LED Fixture,Electrical,103,sq_ft,52.14,USD,27
Q-RFQ-1047-buildtech-2,RFQ-1047,buildtech,BuildTech Supply,Midwest,94,Pipe Fittings,Plumbing,437,yd3,88.91,USD,13
Q-RFQ-1047-buildtech-3,RFQ-1047,buildtech,BuildTech Supply,Midwest,94,Drywall Sheet,Drywall,305,yd3,19.91,USD,26
Q-RFQ-1047-buildtech-4,RFQ-1047,buildtech,BuildTech Supply,Midwest,94,Concrete Mix,Concrete,185,ton,123.53,USD,22
Q-RFQ-1047-buildtech-5,RFQ-1047,buildtech,BuildTech Supply,Midwest,94,Structural Steel Beam,Steel,168,sq_ft,769.73,USD,17
Q-RFQ-1047-buildtech-6,RFQ-1047,buildtech,BuildTech Supply,Midwest,94,HVAC Air Handler,HVAC,61,ton,687.6,USD,27
Q-RFQ-1047-buildtech-7,RFQ-1047,buildtech,BuildTech Supply,Midwest,94,Drywall Sheet,Drywall,157,linear_ft,17.6,USD,15
Q-RFQ-1047-buildtech-8,RFQ-1047,buildtech,BuildTech Supply,Midwest,94,Joint Compound,Drywall,357,ton,18.61,USD,6
Q-RFQ-1047-buildtech-9,RFQ-1047,buildtech,BuildTech Supply,Midwest,94,Junction Box,Electrical,45,ea,58.37,USD,41
Q-RFQ-1047-buildtech-10,RFQ-1047,buildtech,BuildTech Supply,Midwest,94,HVAC Air Handler,HVAC,234,sq_ft,652.01,USD,28
